"publishedAt","categoryId","category_title","rank_value","rank_count"
"2020-08",1,Film & Animation,1,1
"2020-08",1,Film & Animation,2,2
"2020-08",1,Film & Animation,4,1
"2020-08",1,Film & Animation,5,1
"2020-08",1,Film & Animation,9,2
"2020-08",2,Autos & Vehicles,10,2
"2020-08",10,Music,1,15
"2020-08",10,Music,2,10
"2020-08",10,Music,3,7
"2020-08",10,Music,4,9
"2020-08",10,Music,5,5
"2020-08",10,Music,6,6
"2020-08",10,Music,7,9
"2020-08",10,Music,8,6
"2020-08",10,Music,9,4
"2020-08",10,Music,10,5
"2020-08",15,Pets & Animals,10,1
"2020-08",17,Sports,2,2
"2020-08",17,Sports,3,2
"2020-08",17,Sports,4,3
"2020-08",17,Sports,5,1
"2020-08",17,Sports,6,1
"2020-08",17,Sports,7,2
"2020-08",17,Sports,8,2
"2020-08",17,Sports,9,3
"2020-08",17,Sports,10,3
"2020-08",20,Gaming,1,1
"2020-08",20,Gaming,2,5
"2020-08",20,Gaming,3,3
"2020-08",20,Gaming,4,2
"2020-08",20,Gaming,5,3
"2020-08",20,Gaming,6,2
"2020-08",20,Gaming,7,2
"2020-08",20,Gaming,8,2
"2020-08",20,Gaming,9,2
"2020-08",20,Gaming,10,3
"2020-08",22,People & Blogs,2,1
"2020-08",22,People & Blogs,3,2
"2020-08",22,People & Blogs,4,4
"2020-08",22,People & Blogs,5,6
"2020-08",22,People & Blogs,6,3
"2020-08",22,People & Blogs,7,2
"2020-08",22,People & Blogs,8,2
"2020-08",22,People & Blogs,9,4
"2020-08",22,People & Blogs,10,1
"2020-08",23,Comedy,2,2
"2020-08",23,Comedy,3,1
"2020-08",23,Comedy,5,1
"2020-08",23,Comedy,7,3
"2020-08",23,Comedy,8,2
"2020-08",23,Comedy,9,1
"2020-08",23,Comedy,10,1
"2020-08",24,Entertainment,1,8
"2020-08",24,Entertainment,2,5
"2020-08",24,Entertainment,3,10
"2020-08",24,Entertainment,4,8
"2020-08",24,Entertainment,5,6
"2020-08",24,Entertainment,6,9
"2020-08",24,Entertainment,7,7
"2020-08",24,Entertainment,8,9
"2020-08",24,Entertainment,9,7
"2020-08",24,Entertainment,10,5
"2020-08",25,News & Politics,1,1
"2020-08",25,News & Politics,3,1
"2020-08",25,News & Politics,5,1
"2020-08",25,News & Politics,6,2
"2020-08",25,News & Politics,8,1
"2020-08",25,News & Politics,9,1
"2020-08",25,News & Politics,10,3
"2020-08",26,Howto & Style,5,1
"2020-08",26,Howto & Style,6,2
"2020-08",26,Howto & Style,8,1
"2020-08",26,Howto & Style,9,2
"2020-08",27,Education,1,1
"2020-08",27,Education,3,1
"2020-08",27,Education,5,1
"2020-08",27,Education,10,1
"2020-08",28,Science & Technology,1,1
"2020-08",28,Science & Technology,6,1
"2020-08",28,Science & Technology,7,1
"2020-08",28,Science & Technology,8,1
"2020-08",28,Science & Technology,10,1
"2020-09",1,Film & Animation,3,3
"2020-09",1,Film & Animation,4,1
"2020-09",1,Film & Animation,7,1
"2020-09",1,Film & Animation,8,2
"2020-09",1,Film & Animation,10,1
"2020-09",2,Autos & Vehicles,4,1
"2020-09",2,Autos & Vehicles,10,1
"2020-09",10,Music,1,13
"2020-09",10,Music,2,14
"2020-09",10,Music,3,7
"2020-09",10,Music,4,7
"2020-09",10,Music,5,12
"2020-09",10,Music,6,7
"2020-09",10,Music,7,8
"2020-09",10,Music,8,7
"2020-09",10,Music,9,8
"2020-09",10,Music,10,4
"2020-09",15,Pets & Animals,4,1
"2020-09",15,Pets & Animals,8,1
"2020-09",15,Pets & Animals,9,1
"2020-09",17,Sports,2,1
"2020-09",17,Sports,3,3
"2020-09",17,Sports,4,3
"2020-09",17,Sports,5,4
"2020-09",17,Sports,6,3
"2020-09",17,Sports,7,6
"2020-09",17,Sports,8,2
"2020-09",17,Sports,9,11
"2020-09",17,Sports,10,5
"2020-09",20,Gaming,1,3
"2020-09",20,Gaming,2,5
"2020-09",20,Gaming,3,8
"2020-09",20,Gaming,4,5
"2020-09",20,Gaming,5,3
"2020-09",20,Gaming,6,1
"2020-09",20,Gaming,7,4
"2020-09",20,Gaming,8,3
"2020-09",20,Gaming,9,3
"2020-09",20,Gaming,10,1
"2020-09",22,People & Blogs,1,1
"2020-09",22,People & Blogs,2,5
"2020-09",22,People & Blogs,3,4
"2020-09",22,People & Blogs,4,2
"2020-09",22,People & Blogs,5,4
"2020-09",22,People & Blogs,6,3
"2020-09",22,People & Blogs,7,2
"2020-09",22,People & Blogs,8,3
"2020-09",22,People & Blogs,9,2
"2020-09",22,People & Blogs,10,5
"2020-09",23,Comedy,1,1
"2020-09",23,Comedy,4,3
"2020-09",23,Comedy,6,3
"2020-09",23,Comedy,10,2
"2020-09",24,Entertainment,1,7
"2020-09",24,Entertainment,2,1
"2020-09",24,Entertainment,3,3
"2020-09",24,Entertainment,4,5
"2020-09",24,Entertainment,5,5
"2020-09",24,Entertainment,6,8
"2020-09",24,Entertainment,7,5
"2020-09",24,Entertainment,8,8
"2020-09",24,Entertainment,9,3
"2020-09",24,Entertainment,10,8
"2020-09",25,News & Politics,2,1
"2020-09",25,News & Politics,8,1
"2020-09",25,News & Politics,10,1
"2020-09",26,Howto & Style,1,1
"2020-09",26,Howto & Style,2,1
"2020-09",26,Howto & Style,5,1
"2020-09",26,Howto & Style,6,2
"2020-09",26,Howto & Style,7,1
"2020-09",26,Howto & Style,10,1
"2020-09",27,Education,1,1
"2020-09",27,Education,5,1
"2020-09",27,Education,7,1
"2020-09",27,Education,9,1
"2020-09",28,Science & Technology,1,3
"2020-09",28,Science & Technology,2,2
"2020-09",28,Science & Technology,3,2
"2020-09",28,Science & Technology,4,2
"2020-09",28,Science & Technology,6,3
"2020-09",28,Science & Technology,7,2
"2020-09",28,Science & Technology,8,3
"2020-09",28,Science & Technology,9,1
"2020-09",28,Science & Technology,10,1
"2020-10",1,Film & Animation,1,1
"2020-10",1,Film & Animation,2,1
"2020-10",1,Film & Animation,3,2
"2020-10",1,Film & Animation,4,1
"2020-10",1,Film & Animation,6,2
"2020-10",1,Film & Animation,7,2
"2020-10",1,Film & Animation,10,1
"2020-10",2,Autos & Vehicles,5,1
"2020-10",2,Autos & Vehicles,6,1
"2020-10",2,Autos & Vehicles,8,1
"2020-10",10,Music,1,13
"2020-10",10,Music,2,12
"2020-10",10,Music,3,7
"2020-10",10,Music,4,9
"2020-10",10,Music,5,10
"2020-10",10,Music,6,12
"2020-10",10,Music,7,4
"2020-10",10,Music,8,11
"2020-10",10,Music,9,8
"2020-10",10,Music,10,7
"2020-10",15,Pets & Animals,9,1
"2020-10",17,Sports,1,1
"2020-10",17,Sports,2,2
"2020-10",17,Sports,3,3
"2020-10",17,Sports,4,1
"2020-10",17,Sports,5,1
"2020-10",17,Sports,6,2
"2020-10",17,Sports,7,5
"2020-10",17,Sports,8,2
"2020-10",17,Sports,9,3
"2020-10",17,Sports,10,6
"2020-10",20,Gaming,1,5
"2020-10",20,Gaming,2,3
"2020-10",20,Gaming,3,3
"2020-10",20,Gaming,4,7
"2020-10",20,Gaming,5,5
"2020-10",20,Gaming,6,4
"2020-10",20,Gaming,7,2
"2020-10",20,Gaming,8,5
"2020-10",20,Gaming,9,4
"2020-10",20,Gaming,10,3
"2020-10",22,People & Blogs,1,2
"2020-10",22,People & Blogs,2,1
"2020-10",22,People & Blogs,3,3
"2020-10",22,People & Blogs,4,5
"2020-10",22,People & Blogs,5,5
"2020-10",22,People & Blogs,6,1
"2020-10",22,People & Blogs,7,3
"2020-10",22,People & Blogs,8,2
"2020-10",22,People & Blogs,9,2
"2020-10",22,People & Blogs,10,3
"2020-10",23,Comedy,2,2
"2020-10",23,Comedy,5,1
"2020-10",23,Comedy,7,2
"2020-10",23,Comedy,8,1
"2020-10",23,Comedy,9,2
"2020-10",23,Comedy,10,2
"2020-10",24,Entertainment,1,5
"2020-10",24,Entertainment,2,7
"2020-10",24,Entertainment,3,7
"2020-10",24,Entertainment,4,7
"2020-10",24,Entertainment,5,4
"2020-10",24,Entertainment,6,5
"2020-10",24,Entertainment,7,9
"2020-10",24,Entertainment,8,7
"2020-10",24,Entertainment,9,8
"2020-10",24,Entertainment,10,5
"2020-10",25,News & Politics,1,2
"2020-10",25,News & Politics,3,2
"2020-10",25,News & Politics,6,1
"2020-10",25,News & Politics,7,1
"2020-10",25,News & Politics,9,1
"2020-10",25,News & Politics,10,1
"2020-10",26,Howto & Style,3,1
"2020-10",26,Howto & Style,5,1
"2020-10",26,Howto & Style,10,1
"2020-10",27,Education,6,2
"2020-10",27,Education,7,1
"2020-10",27,Education,8,1
"2020-10",27,Education,10,1
"2020-10",28,Science & Technology,1,2
"2020-10",28,Science & Technology,2,3
"2020-10",28,Science & Technology,3,3
"2020-10",28,Science & Technology,4,1
"2020-10",28,Science & Technology,5,3
"2020-10",28,Science & Technology,6,1
"2020-10",28,Science & Technology,7,2
"2020-10",28,Science & Technology,8,1
"2020-10",28,Science & Technology,9,2
"2020-10",28,Science & Technology,10,1
"2020-11",1,Film & Animation,1,1
"2020-11",1,Film & Animation,2,1
"2020-11",1,Film & Animation,3,3
"2020-11",1,Film & Animation,4,1
"2020-11",1,Film & Animation,5,1
"2020-11",1,Film & Animation,7,2
"2020-11",1,Film & Animation,8,1
"2020-11",1,Film & Animation,10,1
"2020-11",2,Autos & Vehicles,5,1
"2020-11",2,Autos & Vehicles,8,1
"2020-11",2,Autos & Vehicles,9,1
"2020-11",10,Music,1,15
"2020-11",10,Music,2,12
"2020-11",10,Music,3,10
"2020-11",10,Music,4,9
"2020-11",10,Music,5,9
"2020-11",10,Music,6,7
"2020-11",10,Music,7,5
"2020-11",10,Music,8,8
"2020-11",10,Music,9,6
"2020-11",10,Music,10,7
"2020-11",17,Sports,1,1
"2020-11",17,Sports,2,3
"2020-11",17,Sports,3,3
"2020-11",17,Sports,4,2
"2020-11",17,Sports,5,4
"2020-11",17,Sports,6,3
"2020-11",17,Sports,7,3
"2020-11",17,Sports,8,2
"2020-11",17,Sports,9,6
"2020-11",17,Sports,10,2
"2020-11",20,Gaming,1,5
"2020-11",20,Gaming,2,4
"2020-11",20,Gaming,3,3
"2020-11",20,Gaming,4,3
"2020-11",20,Gaming,5,3
"2020-11",20,Gaming,6,7
"2020-11",20,Gaming,7,5
"2020-11",20,Gaming,8,3
"2020-11",20,Gaming,9,3
"2020-11",20,Gaming,10,2
"2020-11",22,People & Blogs,1,3
"2020-11",22,People & Blogs,2,2
"2020-11",22,People & Blogs,3,2
"2020-11",22,People & Blogs,4,4
"2020-11",22,People & Blogs,5,5
"2020-11",22,People & Blogs,6,3
"2020-11",22,People & Blogs,7,1
"2020-11",22,People & Blogs,8,3
"2020-11",22,People & Blogs,10,3
"2020-11",23,Comedy,2,1
"2020-11",23,Comedy,3,1
"2020-11",23,Comedy,7,5
"2020-11",23,Comedy,8,4
"2020-11",23,Comedy,9,2
"2020-11",23,Comedy,10,3
"2020-11",24,Entertainment,1,3
"2020-11",24,Entertainment,2,4
"2020-11",24,Entertainment,3,3
"2020-11",24,Entertainment,4,6
"2020-11",24,Entertainment,5,5
"2020-11",24,Entertainment,6,7
"2020-11",24,Entertainment,7,4
"2020-11",24,Entertainment,8,2
"2020-11",24,Entertainment,9,5
"2020-11",24,Entertainment,10,7
"2020-11",25,News & Politics,1,1
"2020-11",25,News & Politics,3,1
"2020-11",25,News & Politics,4,2
"2020-11",25,News & Politics,6,1
"2020-11",25,News & Politics,7,1
"2020-11",25,News & Politics,8,4
"2020-11",25,News & Politics,9,4
"2020-11",26,Howto & Style,2,3
"2020-11",26,Howto & Style,3,1
"2020-11",26,Howto & Style,4,2
"2020-11",26,Howto & Style,5,1
"2020-11",26,Howto & Style,6,2
"2020-11",26,Howto & Style,7,2
"2020-11",26,Howto & Style,9,2
"2020-11",26,Howto & Style,10,5
"2020-11",27,Education,4,1
"2020-11",27,Education,8,1
"2020-11",28,Science & Technology,1,1
"2020-11",28,Science & Technology,3,3
"2020-11",28,Science & Technology,5,1
"2020-11",28,Science & Technology,7,2
"2020-11",28,Science & Technology,8,1
"2020-11",28,Science & Technology,9,1
"2020-12",1,Film & Animation,1,1
"2020-12",1,Film & Animation,2,1
"2020-12",1,Film & Animation,4,3
"2020-12",1,Film & Animation,6,2
"2020-12",1,Film & Animation,7,2
"2020-12",1,Film & Animation,8,3
"2020-12",1,Film & Animation,9,1
"2020-12",1,Film & Animation,10,2
"2020-12",2,Autos & Vehicles,3,2
"2020-12",2,Autos & Vehicles,4,1
"2020-12",10,Music,1,8
"2020-12",10,Music,2,11
"2020-12",10,Music,3,7
"2020-12",10,Music,4,7
"2020-12",10,Music,5,7
"2020-12",10,Music,6,6
"2020-12",10,Music,7,10
"2020-12",10,Music,8,9
"2020-12",10,Music,9,7
"2020-12",10,Music,10,7
"2020-12",15,Pets & Animals,3,1
"2020-12",17,Sports,1,6
"2020-12",17,Sports,2,3
"2020-12",17,Sports,3,1
"2020-12",17,Sports,4,2
"2020-12",17,Sports,5,6
"2020-12",17,Sports,6,1
"2020-12",17,Sports,7,2
"2020-12",17,Sports,8,7
"2020-12",17,Sports,9,5
"2020-12",17,Sports,10,6
"2020-12",20,Gaming,1,4
"2020-12",20,Gaming,2,4
"2020-12",20,Gaming,3,7
"2020-12",20,Gaming,4,5
"2020-12",20,Gaming,5,3
"2020-12",20,Gaming,6,6
"2020-12",20,Gaming,7,6
"2020-12",20,Gaming,8,4
"2020-12",20,Gaming,9,5
"2020-12",20,Gaming,10,5
"2020-12",22,People & Blogs,1,1
"2020-12",22,People & Blogs,2,2
"2020-12",22,People & Blogs,3,4
"2020-12",22,People & Blogs,4,1
"2020-12",22,People & Blogs,5,2
"2020-12",22,People & Blogs,6,4
"2020-12",22,People & Blogs,7,1
"2020-12",22,People & Blogs,8,1
"2020-12",22,People & Blogs,9,2
"2020-12",22,People & Blogs,10,3
"2020-12",23,Comedy,5,3
"2020-12",23,Comedy,6,1
"2020-12",23,Comedy,7,3
"2020-12",23,Comedy,8,3
"2020-12",23,Comedy,9,2
"2020-12",24,Entertainment,1,4
"2020-12",24,Entertainment,2,9
"2020-12",24,Entertainment,3,6
"2020-12",24,Entertainment,4,11
"2020-12",24,Entertainment,5,6
"2020-12",24,Entertainment,6,6
"2020-12",24,Entertainment,7,5
"2020-12",24,Entertainment,8,1
"2020-12",24,Entertainment,9,4
"2020-12",24,Entertainment,10,6
"2020-12",25,News & Politics,1,1
"2020-12",25,News & Politics,4,1
"2020-12",25,News & Politics,8,1
"2020-12",25,News & Politics,9,1
"2020-12",25,News & Politics,10,2
"2020-12",26,Howto & Style,1,1
"2020-12",26,Howto & Style,5,1
"2020-12",26,Howto & Style,6,3
"2020-12",26,Howto & Style,9,2
"2020-12",27,Education,1,1
"2020-12",27,Education,3,1
"2020-12",27,Education,5,2
"2020-12",27,Education,6,1
"2020-12",27,Education,7,2
"2020-12",27,Education,8,1
"2020-12",28,Science & Technology,1,4
"2020-12",28,Science & Technology,2,1
"2020-12",28,Science & Technology,3,2
"2020-12",28,Science & Technology,5,1
"2020-12",28,Science & Technology,6,1
"2020-12",28,Science & Technology,8,1
"2020-12",28,Science & Technology,9,2
"2021-01",1,Film & Animation,1,2
"2021-01",1,Film & Animation,2,2
"2021-01",1,Film & Animation,3,2
"2021-01",1,Film & Animation,4,1
"2021-01",1,Film & Animation,5,2
"2021-01",1,Film & Animation,6,2
"2021-01",1,Film & Animation,7,1
"2021-01",1,Film & Animation,9,1
"2021-01",1,Film & Animation,10,1
"2021-01",2,Autos & Vehicles,7,1
"2021-01",2,Autos & Vehicles,10,1
"2021-01",10,Music,1,11
"2021-01",10,Music,2,11
"2021-01",10,Music,3,9
"2021-01",10,Music,4,6
"2021-01",10,Music,5,6
"2021-01",10,Music,6,6
"2021-01",10,Music,7,5
"2021-01",10,Music,8,8
"2021-01",10,Music,9,6
"2021-01",10,Music,10,3
"2021-01",15,Pets & Animals,2,1
"2021-01",15,Pets & Animals,7,1
"2021-01",15,Pets & Animals,10,1
"2021-01",17,Sports,1,2
"2021-01",17,Sports,2,3
"2021-01",17,Sports,3,3
"2021-01",17,Sports,4,4
"2021-01",17,Sports,5,5
"2021-01",17,Sports,6,6
"2021-01",17,Sports,7,2
"2021-01",17,Sports,8,4
"2021-01",17,Sports,9,5
"2021-01",17,Sports,10,5
"2021-01",20,Gaming,1,2
"2021-01",20,Gaming,2,4
"2021-01",20,Gaming,3,6
"2021-01",20,Gaming,4,5
"2021-01",20,Gaming,5,7
"2021-01",20,Gaming,6,6
"2021-01",20,Gaming,7,8
"2021-01",20,Gaming,8,5
"2021-01",20,Gaming,9,6
"2021-01",20,Gaming,10,3
"2021-01",22,People & Blogs,1,2
"2021-01",22,People & Blogs,2,2
"2021-01",22,People & Blogs,3,4
"2021-01",22,People & Blogs,4,3
"2021-01",22,People & Blogs,5,3
"2021-01",22,People & Blogs,6,2
"2021-01",22,People & Blogs,7,3
"2021-01",22,People & Blogs,8,3
"2021-01",22,People & Blogs,9,5
"2021-01",22,People & Blogs,10,3
"2021-01",23,Comedy,2,1
"2021-01",23,Comedy,3,1
"2021-01",23,Comedy,6,4
"2021-01",23,Comedy,7,2
"2021-01",23,Comedy,9,1
"2021-01",23,Comedy,10,1
"2021-01",24,Entertainment,1,9
"2021-01",24,Entertainment,2,6
"2021-01",24,Entertainment,3,4
"2021-01",24,Entertainment,4,8
"2021-01",24,Entertainment,5,4
"2021-01",24,Entertainment,6,1
"2021-01",24,Entertainment,7,4
"2021-01",24,Entertainment,8,5
"2021-01",24,Entertainment,9,3
"2021-01",24,Entertainment,10,4
"2021-01",25,News & Politics,1,2
"2021-01",25,News & Politics,3,1
"2021-01",25,News & Politics,5,1
"2021-01",25,News & Politics,6,3
"2021-01",25,News & Politics,7,2
"2021-01",25,News & Politics,8,3
"2021-01",25,News & Politics,9,2
"2021-01",25,News & Politics,10,6
"2021-01",26,Howto & Style,2,1
"2021-01",26,Howto & Style,4,1
"2021-01",26,Howto & Style,5,2
"2021-01",26,Howto & Style,7,2
"2021-01",26,Howto & Style,9,1
"2021-01",26,Howto & Style,10,2
"2021-01",27,Education,3,1
"2021-01",27,Education,8,1
"2021-01",28,Science & Technology,1,1
"2021-01",28,Science & Technology,4,3
"2021-01",28,Science & Technology,5,1
"2021-01",28,Science & Technology,6,1
"2021-01",28,Science & Technology,8,2
"2021-01",28,Science & Technology,9,1
"2021-01",28,Science & Technology,10,1
"2021-02",1,Film & Animation,1,1
"2021-02",1,Film & Animation,2,2
"2021-02",1,Film & Animation,3,2
"2021-02",1,Film & Animation,5,2
"2021-02",1,Film & Animation,6,1
"2021-02",1,Film & Animation,7,1
"2021-02",1,Film & Animation,9,1
"2021-02",1,Film & Animation,10,2
"2021-02",2,Autos & Vehicles,1,1
"2021-02",2,Autos & Vehicles,7,1
"2021-02",2,Autos & Vehicles,10,1
"2021-02",10,Music,1,8
"2021-02",10,Music,2,12
"2021-02",10,Music,3,3
"2021-02",10,Music,4,8
"2021-02",10,Music,5,7
"2021-02",10,Music,6,8
"2021-02",10,Music,7,4
"2021-02",10,Music,8,4
"2021-02",10,Music,9,8
"2021-02",10,Music,10,3
"2021-02",15,Pets & Animals,6,1
"2021-02",17,Sports,1,1
"2021-02",17,Sports,2,1
"2021-02",17,Sports,3,1
"2021-02",17,Sports,4,4
"2021-02",17,Sports,5,2
"2021-02",17,Sports,6,3
"2021-02",17,Sports,7,2
"2021-02",17,Sports,8,3
"2021-02",17,Sports,9,2
"2021-02",17,Sports,10,2
"2021-02",20,Gaming,1,3
"2021-02",20,Gaming,2,3
"2021-02",20,Gaming,3,5
"2021-02",20,Gaming,4,5
"2021-02",20,Gaming,5,3
"2021-02",20,Gaming,6,6
"2021-02",20,Gaming,7,4
"2021-02",20,Gaming,8,3
"2021-02",20,Gaming,9,7
"2021-02",20,Gaming,10,5
"2021-02",22,People & Blogs,1,4
"2021-02",22,People & Blogs,2,2
"2021-02",22,People & Blogs,3,1
"2021-02",22,People & Blogs,4,2
"2021-02",22,People & Blogs,5,3
"2021-02",22,People & Blogs,6,1
"2021-02",22,People & Blogs,7,4
"2021-02",22,People & Blogs,8,2
"2021-02",22,People & Blogs,9,2
"2021-02",22,People & Blogs,10,2
"2021-02",23,Comedy,2,1
"2021-02",23,Comedy,3,1
"2021-02",23,Comedy,4,2
"2021-02",23,Comedy,9,1
"2021-02",23,Comedy,10,3
"2021-02",24,Entertainment,1,6
"2021-02",24,Entertainment,2,5
"2021-02",24,Entertainment,3,7
"2021-02",24,Entertainment,4,5
"2021-02",24,Entertainment,5,6
"2021-02",24,Entertainment,6,7
"2021-02",24,Entertainment,7,9
"2021-02",24,Entertainment,8,12
"2021-02",24,Entertainment,9,4
"2021-02",24,Entertainment,10,7
"2021-02",25,News & Politics,3,2
"2021-02",25,News & Politics,6,1
"2021-02",25,News & Politics,7,1
"2021-02",25,News & Politics,9,1
"2021-02",25,News & Politics,10,2
"2021-02",26,Howto & Style,1,1
"2021-02",26,Howto & Style,2,1
"2021-02",26,Howto & Style,3,3
"2021-02",26,Howto & Style,4,1
"2021-02",26,Howto & Style,5,2
"2021-02",26,Howto & Style,8,2
"2021-02",26,Howto & Style,9,2
"2021-02",27,Education,4,1
"2021-02",27,Education,5,1
"2021-02",27,Education,8,1
"2021-02",27,Education,10,1
"2021-02",28,Science & Technology,1,3
"2021-02",28,Science & Technology,2,1
"2021-02",28,Science & Technology,3,3
"2021-02",28,Science & Technology,5,2
"2021-02",28,Science & Technology,7,2
"2021-02",28,Science & Technology,8,1
"2021-03",1,Film & Animation,2,1
"2021-03",1,Film & Animation,3,1
"2021-03",1,Film & Animation,4,1
"2021-03",1,Film & Animation,5,2
"2021-03",1,Film & Animation,6,4
"2021-03",1,Film & Animation,7,1
"2021-03",1,Film & Animation,8,1
"2021-03",1,Film & Animation,9,1
"2021-03",1,Film & Animation,10,1
"2021-03",2,Autos & Vehicles,7,1
"2021-03",10,Music,1,15
"2021-03",10,Music,2,9
"2021-03",10,Music,3,8
"2021-03",10,Music,4,11
"2021-03",10,Music,5,10
"2021-03",10,Music,6,9
"2021-03",10,Music,7,9
"2021-03",10,Music,8,6
"2021-03",10,Music,9,6
"2021-03",10,Music,10,5
"2021-03",15,Pets & Animals,10,1
"2021-03",17,Sports,1,2
"2021-03",17,Sports,3,2
"2021-03",17,Sports,4,1
"2021-03",17,Sports,5,2
"2021-03",17,Sports,6,2
"2021-03",17,Sports,9,1
"2021-03",20,Gaming,1,4
"2021-03",20,Gaming,2,6
"2021-03",20,Gaming,3,9
"2021-03",20,Gaming,4,6
"2021-03",20,Gaming,5,7
"2021-03",20,Gaming,6,6
"2021-03",20,Gaming,7,5
"2021-03",20,Gaming,8,9
"2021-03",20,Gaming,9,9
"2021-03",20,Gaming,10,11
"2021-03",22,People & Blogs,1,3
"2021-03",22,People & Blogs,2,6
"2021-03",22,People & Blogs,3,3
"2021-03",22,People & Blogs,4,2
"2021-03",22,People & Blogs,5,1
"2021-03",22,People & Blogs,6,2
"2021-03",22,People & Blogs,7,4
"2021-03",22,People & Blogs,8,2
"2021-03",22,People & Blogs,9,4
"2021-03",22,People & Blogs,10,1
"2021-03",23,Comedy,5,1
"2021-03",23,Comedy,6,2
"2021-03",23,Comedy,7,3
"2021-03",23,Comedy,9,2
"2021-03",23,Comedy,10,3
"2021-03",24,Entertainment,1,6
"2021-03",24,Entertainment,2,6
"2021-03",24,Entertainment,3,6
"2021-03",24,Entertainment,4,8
"2021-03",24,Entertainment,5,5
"2021-03",24,Entertainment,6,2
"2021-03",24,Entertainment,7,4
"2021-03",24,Entertainment,8,8
"2021-03",24,Entertainment,9,4
"2021-03",24,Entertainment,10,8
"2021-03",25,News & Politics,2,2
"2021-03",25,News & Politics,3,1
"2021-03",25,News & Politics,6,1
"2021-03",25,News & Politics,7,2
"2021-03",25,News & Politics,8,1
"2021-03",25,News & Politics,9,3
"2021-03",26,Howto & Style,4,1
"2021-03",26,Howto & Style,5,1
"2021-03",26,Howto & Style,7,1
"2021-03",26,Howto & Style,8,2
"2021-03",27,Education,4,1
"2021-03",27,Education,6,2
"2021-03",27,Education,7,1
"2021-03",27,Education,9,1
"2021-03",27,Education,10,1
"2021-03",28,Science & Technology,1,1
"2021-03",28,Science & Technology,2,1
"2021-03",28,Science & Technology,3,1
"2021-03",28,Science & Technology,5,2
"2021-03",28,Science & Technology,6,1
"2021-03",28,Science & Technology,8,2
"2021-04",1,Film & Animation,1,1
"2021-04",1,Film & Animation,2,1
"2021-04",1,Film & Animation,3,2
"2021-04",1,Film & Animation,4,2
"2021-04",1,Film & Animation,5,2
"2021-04",1,Film & Animation,6,2
"2021-04",1,Film & Animation,7,3
"2021-04",1,Film & Animation,8,1
"2021-04",1,Film & Animation,10,2
"2021-04",2,Autos & Vehicles,6,1
"2021-04",10,Music,1,11
"2021-04",10,Music,2,8
"2021-04",10,Music,3,8
"2021-04",10,Music,4,8
"2021-04",10,Music,5,9
"2021-04",10,Music,6,7
"2021-04",10,Music,7,5
"2021-04",10,Music,8,7
"2021-04",10,Music,9,5
"2021-04",10,Music,10,3
"2021-04",17,Sports,2,1
"2021-04",17,Sports,3,3
"2021-04",17,Sports,4,1
"2021-04",17,Sports,5,1
"2021-04",17,Sports,7,1
"2021-04",17,Sports,8,2
"2021-04",17,Sports,9,1
"2021-04",17,Sports,10,2
"2021-04",20,Gaming,1,3
"2021-04",20,Gaming,2,10
"2021-04",20,Gaming,3,6
"2021-04",20,Gaming,4,8
"2021-04",20,Gaming,5,8
"2021-04",20,Gaming,6,5
"2021-04",20,Gaming,7,6
"2021-04",20,Gaming,8,6
"2021-04",20,Gaming,9,8
"2021-04",20,Gaming,10,10
"2021-04",22,People & Blogs,1,2
"2021-04",22,People & Blogs,2,3
"2021-04",22,People & Blogs,3,2
"2021-04",22,People & Blogs,4,1
"2021-04",22,People & Blogs,5,1
"2021-04",22,People & Blogs,6,4
"2021-04",22,People & Blogs,7,2
"2021-04",22,People & Blogs,8,2
"2021-04",22,People & Blogs,9,3
"2021-04",22,People & Blogs,10,4
"2021-04",23,Comedy,3,3
"2021-04",23,Comedy,5,1
"2021-04",23,Comedy,7,1
"2021-04",23,Comedy,8,2
"2021-04",23,Comedy,9,2
"2021-04",24,Entertainment,1,11
"2021-04",24,Entertainment,2,5
"2021-04",24,Entertainment,3,4
"2021-04",24,Entertainment,4,7
"2021-04",24,Entertainment,5,6
"2021-04",24,Entertainment,6,6
"2021-04",24,Entertainment,7,10
"2021-04",24,Entertainment,8,5
"2021-04",24,Entertainment,9,5
"2021-04",24,Entertainment,10,6
"2021-04",25,News & Politics,1,1
"2021-04",25,News & Politics,2,1
"2021-04",25,News & Politics,3,1
"2021-04",25,News & Politics,6,2
"2021-04",25,News & Politics,8,2
"2021-04",25,News & Politics,9,2
"2021-04",26,Howto & Style,5,1
"2021-04",26,Howto & Style,7,1
"2021-04",26,Howto & Style,8,1
"2021-04",26,Howto & Style,9,1
"2021-04",26,Howto & Style,10,1
"2021-04",27,Education,3,1
"2021-04",27,Education,5,1
"2021-04",27,Education,9,1
"2021-04",28,Science & Technology,1,1
"2021-04",28,Science & Technology,2,1
"2021-04",28,Science & Technology,4,3
"2021-04",28,Science & Technology,6,3
"2021-04",28,Science & Technology,7,1
"2021-04",28,Science & Technology,8,2
"2021-04",28,Science & Technology,9,2
"2021-04",28,Science & Technology,10,2
"2021-05",1,Film & Animation,1,3
"2021-05",1,Film & Animation,2,1
"2021-05",1,Film & Animation,3,2
"2021-05",1,Film & Animation,4,2
"2021-05",1,Film & Animation,6,1
"2021-05",1,Film & Animation,8,1
"2021-05",10,Music,1,6
"2021-05",10,Music,2,7
"2021-05",10,Music,3,9
"2021-05",10,Music,4,7
